timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
25838489,25830757,197388,-0.19034831,-0.1280213,0.42427555,0
25862505,25854691,197388,-0.2005406,-0.12295299,0.4171581,0
25886491,25879139,197388,-0.20148757,-0.12485625,0.42376223,0
25910497,25902727,197388,-0.20652714,-0.12554683,0.41802087,0
25934499,25924884,197388,-0.20882595,-0.11709431,0.41289696,0
25958488,25948903,197388,-0.22035906,-0.114075094,0.41103768,0
25982498,25974925,197388,-0.22403425,-0.11812769,0.40945533,0
26006492,25998778,197388,-0.23117302,-0.117334165,0.41405827,0
26030485,26023003,197388,-0.23378856,-0.11376935,0.40747517,0
26054506,26046791,197388,-0.24040309,-0.109140486,0.40491104,0
26078496,26070810,197388,-0.2448811,-0.10707151,0.39671654,0
26102504,26094791,197388,-0.25072795,-0.10248831,0.39726096,0
26126487,26118832,197388,-0.25170577,-0.09649971,0.39054558,0
26150478,26142886,197388,-0.2632202,-0.09686454,0.39162675,0
26174492,26165325,197388,-0.26540685,-0.08718565,0.38819873,0
26198488,26190773,197388,-0.2682554,-0.08368395,0.38687688,0
26222510,26214804,197388,-0.27254266,-0.07636906,0.3838422,0
26246497,26239046,197388,-0.2771775,-0.0728617,0.38275263,0
26270497,26262726,197388,-0.2869544,-0.07241398,0.38428378,0
26294491,26286827,197388,-0.28688735,-0.0703641,0.3881333,0
26318485,26310802,197388,-0.28318572,-0.060411558,0.3831104,0
26342504,26334747,197388,-0.28324118,-0.05265757,0.380685,0
26366488,26359079,197388,-0.28162873,-0.048635818,0.3812583,0
26390504,26382824,197388,-0.28431517,-0.045460604,0.3860907,0
26414503,26407172,197388,-0.2817771,-0.039010547,0.388401,0
26438487,26428996,197388,-0.27386057,-0.030576091,0.39141104,0
26462494,26454999,197388,-0.27942967,-0.022045463,0.3904252,0
26486491,26478910,197388,-0.27542305,-0.02080546,0.39245147,0
26510489,26503095,197388,-0.26934674,-0.015529575,0.3963306,0
26534494,26527040,197388,-0.26853436,-0.008088379,0.39647865,0
26558495,26551580,197388,-0.26707026,-0.00367457,0.3959105,0
26582503,26575257,197388,-0.26429498,0.001969849,0.40268135,0
26606489,26599900,197388,-0.26561993,0.005069131,0.39709955,0
26630490,26624035,197388,-0.26373097,0.009226669,0.40086067,0
26654503,26645846,197388,-0.25876278,0.014589619,0.40286592,0
26681557,26672198,197388,-0.2571888,0.015606439,0.40834564,0
26702503,26697416,197388,-0.2587841,0.013706196,0.40153134,0
26726499,26719890,197388,-0.25501359,0.01631422,0.40638947,0
26750490,26745482,197388,-0.25764394,0.0149019025,0.40530127,0
26774494,26768134,197388,-0.25222963,0.009704512,0.4122637,0
26798485,26793456,197388,-0.25346744,0.0106882285,0.40789208,0
26825511,26816242,197388,-0.25173056,0.0035368418,0.41099152,0
26849509,26841696,197388,-0.2534729,0.0018956839,0.40784073,0
26873517,26864622,197388,-0.24626327,-0.0011406678,0.41483843,0
26897517,26889798,197388,-0.24871966,-0.0035733702,0.40419188,0
26921509,26912786,197388,-0.2546618,-0.0018023658,0.4138444,0
26945510,26936777,197388,-0.2479461,-0.0037512332,0.41273367,0
26969508,26959069,197388,-0.24221794,-0.0073481416,0.413989,0
26993511,26985127,197388,-0.24285895,-0.00823682,0.41189265,0
27017505,27007606,197388,-0.24304362,-0.0067616575,0.41717994,0
27041517,27031789,197388,-0.24246734,-0.007758527,0.4095198,0
27065506,27058387,197388,-0.23437527,-0.0102286935,0.4165526,0
27089509,27081650,197388,-0.24161471,-0.009043399,0.4207254,0
27113511,27105650,197388,-0.24132368,-0.013448719,0.41626167,0
27137505,27130393,197388,-0.23462921,-0.012010768,0.4178521,0
27161501,27153691,197388,-0.23920873,-0.012403496,0.42059404,0
27185498,27178462,197388,-0.23310831,-0.0150270965,0.42095405,0
27209524,27201835,197388,-0.2361143,-0.010224157,0.41941875,0
27233502,27226363,197388,-0.23226151,-0.014800964,0.42403919,0
27254503,27247884,197388,-0.23467761,-0.010893445,0.4191246,0
27281510,27273778,197388,-0.22856767,-0.017820816,0.42122474,0
27305501,27295675,197388,-0.2230366,-0.013477582,0.42139974,0
27329518,27321866,197388,-0.22652367,-0.013472488,0.42419088,0
27353510,27343665,197388,-0.22715676,-0.01158379,0.42339307,0
27377514,27367648,197388,-0.22179745,-0.011565765,0.42167687,0
27401501,27394395,197388,-0.22601905,-0.01627628,0.423148,0
27425511,27417627,197388,-0.22365618,-0.01342729,0.42735314,0
27449507,27441931,197388,-0.22543451,-0.015270165,0.42615312,0
27473502,27466736,197388,-0.22404408,-0.012740788,0.42577094,0
27497505,27490558,197388,-0.21444735,-0.0147147495,0.43091723,0
27521498,27512644,197388,-0.21712747,-0.019000705,0.4243713,0
27545517,27538643,197388,-0.22249898,-0.011411924,0.4274489,0
27569516,27560671,197388,-0.21997766,-0.010167603,0.42900407,0
27593499,27587046,197388,-0.22012079,-0.012505941,0.4269477,0
27617510,27610809,197388,-0.22218065,-0.011686631,0.4281649,0
27641511,27634797,197388,-0.21699262,-0.013257555,0.42822927,0
27665505,27658983,197388,-0.21807286,-0.009295922,0.42947334,0
27689505,27682941,197388,-0.21808991,-0.01204511,0.4310286,0
27713505,27706900,197388,-0.22175494,-0.010610807,0.42898524,0
27737504,27731360,197388,-0.21922368,-0.009163771,0.42801887,0
27761510,27754811,197388,-0.2175763,-0.013107727,0.42753267,0
27785498,27779009,197388,-0.21643344,-0.012735961,0.43253666,0
27809512,27802830,197388,-0.21964589,-0.008850325,0.42253977,0
27833510,27826894,197388,-0.21980715,-0.008583952,0.42567474,0
27857519,27850987,197388,-0.21486054,-0.009194675,0.42321873,0
27881511,27874798,197388,-0.22076005,-0.009439727,0.42708707,0
27905505,27898979,197388,-0.21617395,-0.010128362,0.4311326,0
27929505,27922962,197388,-0.21456978,-0.01156472,0.42755932,0
27953501,27944966,197388,-0.21675137,-0.009700194,0.42686188,0
27977518,27970881,197388,-0.22187117,-0.009460863,0.4287771,0
28001498,27995051,197388,-0.21606183,-0.014834265,0.42979255,0
28025510,28016810,197388,-0.22184041,-0.009919823,0.42701626,0
28049524,28042795,197388,-0.21926141,-0.011311425,0.42456698,0
28073510,28064830,197388,-0.22311285,-0.013789427,0.42825228,0
28097509,28090813,197388,-0.21799642,-0.009790341,0.4306947,0
28121510,28114803,197388,-0.21753111,-0.012202022,0.43192774,0
28145506,28138994,197388,-0.22163862,-0.011893764,0.43023562,0
28169513,28162929,197388,-0.21804382,-0.010925825,0.42559388,0
28193499,28187064,197388,-0.22015843,-0.013374963,0.42749387,0
28217515,28210873,197388,-0.22311424,-0.008587245,0.42924988,0
28241501,28234962,197388,-0.21988852,-0.014309689,0.4254796,0
28265498,28258840,197388,-0.21842504,-0.012502659,0.42762238,0
28289518,28282792,197388,-0.22320472,-0.010515154,0.42791513,0
28313498,28307025,197388,-0.21652219,-0.012557704,0.42521858,0
28337517,28330904,197388,-0.21781507,-0.010511067,0.42523214,0
28361498,28353137,197388,-0.22058707,-0.008022126,0.42615587,0
28385509,28379139,197388,-0.21963328,-0.010557586,0.4304493,0
28409517,28403239,197388,-0.21900442,-0.011927787,0.42683238,0
28433511,28427227,197388,-0.21866935,-0.0057453793,0.42629048,0
28460503,28451637,197388,-0.22246072,-0.01152326,0.42759138,0
28484510,28473709,197388,-0.21961829,-0.0072432784,0.4253984,0
28508495,28499888,197388,-0.22340634,-0.014980353,0.42912862,0
28535491,28525661,197388,-0.22121923,-0.0056933984,0.42216408,0
28556503,28548192,197388,-0.21905422,-0.010574235,0.42651337,0
28580495,28572392,197388,-0.22224027,-0.0056134635,0.42513943,0
28604511,28597684,197388,-0.21948315,-0.0073227636,0.42297888,0
28628503,28618601,197388,-0.2192098,-0.011998795,0.42463213,0
28652510,28645759,197388,-0.22227144,-0.009121433,0.42317545,0
28676491,28666231,197388,-0.22067696,-0.009150667,0.4276421,0
28700510,28692392,197388,-0.22126502,-0.005414999,0.42266333,0
28724501,28717651,197388,-0.22205232,-0.00921321,0.42142338,0
28748491,28740372,197388,-0.2176353,-0.011392692,0.42593545,0
28772510,28765758,197388,-0.22249892,-0.011228048,0.42657095,0
28796503,28788142,197388,-0.21464735,-0.014190512,0.43003666,0
28820495,28813821,197388,-0.22251824,-0.01280657,0.4267766,0
28844502,28836184,197388,-0.22016153,-0.005963685,0.41936266,0
28868502,28861676,197388,-0.22285187,-0.0060040345,0.4291135,0
28892510,28884224,197388,-0.21941301,-0.010540115,0.42720312,0
28916494,28906473,197388,-0.21969423,-0.011215847,0.42916933,0
28940504,28932133,197388,-0.22506401,-0.0105661675,0.42460436,0
28964510,28958468,197388,-0.22070682,-0.0055153044,0.42438704,0
28988495,28978781,197388,-0.2278365,-0.0028628623,0.42338085,0
29015510,29005863,197388,-0.22418353,0.0026830186,0.42291632,0
29036509,29030442,197388,-0.23057452,0.0022922345,0.4193447,0
29060517,29053808,197388,-0.23854004,0.0055114524,0.4198707,0
29084511,29077832,197388,-0.23648393,0.013661543,0.41450566,0
29108491,29099819,197388,-0.24158779,0.018895058,0.41435772,0
29132504,29125656,197388,-0.2504091,0.026449896,0.40878004,0
29156495,29149873,197388,-0.24693716,0.04144764,0.409662,0
29183515,29174647,197388,-0.25823593,0.041079827,0.41034997,0
29204505,29197787,197388,-0.25769788,0.049029484,0.39762044,0
29228495,29221849,197388,-0.2665382,0.059110142,0.40068567,0
29255504,29246730,197388,-0.27034563,0.06180407,0.3886448,0
29276491,29269801,197388,-0.27394518,0.07552924,0.38202414,0
29300495,29291820,197388,-0.27741528,0.074015945,0.3861319,0
29327502,29318665,197388,-0.27894354,0.083547726,0.38173887,0
29348503,29342259,197388,-0.2822808,0.09438488,0.37929118,0
29372511,29364326,197388,-0.28254193,0.10160717,0.37797594,0
29399499,29390454,197388,-0.28227073,0.10452305,0.3731964,0
29423492,29414490,197388,-0.28372616,0.11824161,0.37352037,0
29444503,29436275,197388,-0.27851605,0.11984384,0.3780402,0
29471491,29463021,197388,-0.28475517,0.12913364,0.36368448,0
29495511,29487326,197388,-0.28045452,0.13384163,0.35944578,0
29519508,29510582,197388,-0.2827149,0.14383148,0.36339507,0
29543501,29534550,197388,-0.28251213,0.14705643,0.35826552,0
29567508,29559320,197388,-0.28187317,0.15820915,0.35603675,0
29588494,29582687,197388,-0.28337014,0.16383621,0.3507339,0
29615483,29607026,197388,-0.28347594,0.17158467,0.35183787,0
29639511,29629279,197388,-0.283202,0.17580043,0.3464128,0
29663508,29655024,197388,-0.27345312,0.18668583,0.3439232,0
29687497,29679048,197388,-0.27373862,0.18812037,0.3454361,0
29711494,29703396,197388,-0.2720413,0.19442576,0.33989644,0
29735495,29725080,197388,-0.2742678,0.2016092,0.33944327,0
29759511,29751316,197388,-0.26982543,0.20838627,0.33998328,0
29783491,29775134,197388,-0.2622147,0.20940655,0.33990097,0
29807499,29797048,197388,-0.26075545,0.2126358,0.34379387,0
29837511,29826512,197388,-0.25449008,0.2190938,0.3414635,0
29867506,29859066,197388,-0.25400478,0.22265685,0.33584374,0
29903491,29887620,197388,-0.24268284,0.23336434,0.34113973,0
29927510,29919374,197388,-0.23871052,0.24117088,0.34359092,0
29951496,29943033,197388,-0.23636201,0.24252667,0.34148854,0
29975498,29965155,197388,-0.2278508,0.25178364,0.3430273,0
29999499,29991127,197388,-0.22333562,0.25298727,0.33964553,0
30023511,30015412,197388,-0.21323694,0.25529346,0.34428173,0
30047490,30039058,197388,-0.21730103,0.26028076,0.3413266,0
30071504,30063314,197388,-0.20373589,0.26613122,0.33746153,0
30095505,30087255,197388,-0.20098396,0.27093259,0.34310138,0
30119511,30111669,197388,-0.19781095,0.27492028,0.34548298,0
30143496,30135453,197388,-0.19049868,0.27624026,0.33773583,0
30167510,30161896,197388,-0.19182673,0.28614274,0.34021187,0
30191495,30185479,197388,-0.184079,0.28909242,0.34176204,0
30215504,30206540,197388,-0.18029074,0.28815395,0.34288698,0
30239511,30233577,197388,-0.17033215,0.2944553,0.34488437,0
30263491,30256260,197388,-0.16641644,0.29600996,0.3407967,0
30287501,30281592,197388,-0.16259715,0.29838413,0.33961156,0
30311491,30303846,197388,-0.15576962,0.30465102,0.33869612,0
30335491,30329755,197388,-0.1506905,0.3102076,0.33889824,0
30359517,30352034,197388,-0.13964051,0.30731392,0.3340317,0
30383499,30377563,197388,-0.13520932,0.31141722,0.3369094,0
30407502,30400021,197388,-0.12833367,0.3110144,0.3348017,0
30431504,30425529,197388,-0.12184049,0.317848,0.3393371,0
30455491,30447623,197388,-0.11856438,0.32379547,0.33816248,0
30479511,30473575,197388,-0.11309871,0.3226996,0.33481103,0
30503495,30496014,197388,-0.105349064,0.32644063,0.33553022,0
30527518,30520135,197388,-0.09777027,0.3307438,0.3385599,0
30548510,30544183,197388,-0.096468806,0.33302224,0.34136415,0
30575504,30566897,197388,-0.08394316,0.33189994,0.3359322,0
30599499,30593584,197388,-0.077960655,0.33636758,0.33418766,0
30623491,30616120,197388,-0.073788986,0.33900365,0.3355012,0
30647499,30641681,197388,-0.066670194,0.33620125,0.33159164,0
30671491,30664107,197388,-0.06523664,0.34326053,0.3346149,0
30695506,30689641,197388,-0.05711189,0.33987477,0.33215332,0
30719510,30711980,197388,-0.04742506,0.34457785,0.33230147,0
30743504,30734107,197388,-0.039969467,0.34536314,0.33137065,0
30767501,30759896,197388,-0.031152885,0.3488202,0.32958883,0
30791488,30785624,197388,-0.029306266,0.34558433,0.33188722,0
30815504,30807944,197388,-0.014326809,0.34987208,0.32917625,0
30839499,30830098,197388,-0.006731033,0.3477329,0.33243036,0
30863505,30855973,197388,-0.0084079,0.34997013,0.33166873,0
30887501,30880192,197388,0.0025589978,0.34956336,0.32876384,0
30911494,30905553,197388,0.010687029,0.3467195,0.3279965,0
30935504,30926451,197388,0.017831054,0.3472237,0.32973433,0
30959499,30953337,197388,0.019266037,0.34517825,0.33554462,0
30983497,30975990,197388,0.024036035,0.34264615,0.32893693,0
31007499,31001416,197388,0.03464854,0.34014004,0.3344037,0
31031501,31023729,197388,0.03987173,0.341282,0.3350035,0
31055491,31048083,197388,0.052797228,0.33762208,0.33939928,0
31079511,31073576,197388,0.05548887,0.3330016,0.3436169,0
31103504,31096155,197388,0.061965678,0.3303281,0.34136504,0
31127515,31121669,197388,0.07019034,0.32677853,0.34190783,0
31151491,31144122,197388,0.076894,0.33004242,0.34413588,0
31175491,31169562,197388,0.08060293,0.31680214,0.34896874,0
31199505,31191989,197388,0.08323285,0.32015222,0.34611353,0
31223491,31216154,197388,0.09758815,0.31287956,0.3578162,0
31247499,31241703,197388,0.099465534,0.30592984,0.35692137,0
31271491,31264298,197388,0.1013498,0.30283773,0.35963845,0
31295502,31289736,197388,0.10987164,0.2978884,0.3564837,0
31319511,31312450,197388,0.11702837,0.28979295,0.36128744,0
31343491,31337941,197388,0.11533098,0.29045618,0.3597195,0
31367512,31360869,197388,0.12963504,0.27947974,0.36910927,0
31391488,31384987,197388,0.12563175,0.28387338,0.37521788,0
31415491,31407104,197388,0.13207313,0.2788189,0.37204427,0
31439512,31433083,197388,0.13762057,0.27134,0.37071943,0
31463496,31457112,197388,0.14030614,0.26075906,0.37458718,0
31490485,31482072,197388,0.14450467,0.25705236,0.38029194,0
31511495,31505383,197388,0.15123141,0.24963906,0.38240075,0
31535506,31527265,197388,0.149411,0.25340343,0.38517162,0
31562504,31553953,197388,0.15664817,0.23821685,0.390118,0
31586485,31577895,197388,0.15802525,0.23448125,0.39154404,0
31610491,31602523,197388,0.15985394,0.23028693,0.39159152,0
31634494,31626020,197388,0.16032584,0.22563666,0.39778668,0
31658501,31650450,197388,0.164666,0.21841681,0.39259303,0
31682510,31673823,197388,0.16654527,0.21171391,0.39871234,0
31706488,31696015,197388,0.16650069,0.20917192,0.39735144,0
31730485,31720079,197388,0.16987291,0.20616966,0.4064662,0
31754504,31746180,197388,0.16582263,0.19873673,0.40864754,0
31778497,31770158,197388,0.17641094,0.19377914,0.40702665,0
31802495,31794619,197388,0.18238863,0.19153482,0.40561414,0
31826488,31816161,197388,0.17979765,0.18609674,0.40291435,0
31850504,31842378,197388,0.17544517,0.18258917,0.40448123,0
31874491,31866612,197388,0.18983965,0.18177873,0.40059704,0
31898489,31890421,197388,0.19254652,0.18106404,0.402907,0
31922504,31914260,197388,0.1958181,0.17855014,0.4003198,0
31946485,31938693,197388,0.19504812,0.17512393,0.4037339,0
31970497,31962197,197388,0.2034804,0.1745207,0.39497203,0
31994497,31986172,197388,0.21088383,0.16897193,0.39602673,0
32018491,32010584,197388,0.2194741,0.16620412,0.39863527,0
32042503,32032163,197388,0.2210238,0.1631696,0.39704674,0
32066503,32058050,197388,0.22158477,0.15858856,0.3928722,0
32090485,32082564,197388,0.2252148,0.15402569,0.39722335,0
32114496,32106084,197388,0.22387694,0.15235528,0.39689004,0
32138488,32130082,197388,0.22749865,0.15072411,0.39638355,0
32162494,32154501,197388,0.23000003,0.13499184,0.39798814,0
32186504,32178051,197388,0.23255253,0.13155895,0.40358907,0
32210492,32202646,197388,0.23417154,0.12398666,0.40071565,0
32234491,32226171,197388,0.22717454,0.12407607,0.40732256,0
32258485,32250745,197388,0.22778478,0.121356025,0.40903008,0
32282504,32273184,197388,0.22690941,0.106368974,0.40733132,0
32306488,32296158,197388,0.22935405,0.110174194,0.410773,0
32330497,32322179,197388,0.22492783,0.1005695,0.41009986,0
32354510,32346685,197388,0.22347921,0.092953,0.41376334,0
32378488,32370049,197388,0.2264493,0.09465602,0.41056234,0
32402491,32394533,197388,0.22670989,0.08747261,0.4140444,0
32426497,32418115,197388,0.22851145,0.08536544,0.41571432,0
32450488,32442096,197388,0.22681518,0.074659556,0.41305047,0
32474496,32466614,197388,0.22055475,0.07308023,0.4184892,0
32498489,32490214,197388,0.21709977,0.07041097,0.41712618,0
32522511,32514370,197388,0.22150996,0.056637704,0.42341048,0
32546485,32536886,197388,0.22042009,0.05963351,0.42416883,0
32570497,32562878,197388,0.22074774,0.049841017,0.42361143,0
32594499,32587450,197388,0.21721357,0.04780475,0.42557418,0
32618485,32611168,197388,0.22299677,0.038919464,0.42793298,0
32642494,32635153,197388,0.22112837,0.040801823,0.42183548,0
32666496,32657370,197388,0.22478265,0.03394166,0.4207607,0
32690508,32681267,197388,0.22211888,0.034439426,0.42441118,0
32714504,32707231,197388,0.22366725,0.030899923,0.42663112,0
32738478,32731209,197388,0.22368981,0.021101221,0.4250635,0
32762488,32755197,197388,0.2217793,0.020187702,0.42567688,0
32786497,32779234,197388,0.22615667,0.018078998,0.4166615,0
32810489,32801233,197388,0.22604266,0.0149258,0.4198537,0
32834511,32827122,197388,0.22262643,0.012287784,0.4258992,0
32858504,32851345,197388,0.22390267,-0.0004637048,0.42052102,0
32882491,32875668,197388,0.228378,0.00018190418,0.4250748,0
32906493,32899348,197388,0.22515166,-0.002960086,0.42025942,0
32930488,32923641,197388,0.22889549,-0.005383248,0.4240588,0
32954494,32949289,197388,0.23062645,-0.0023081335,0.4274708,0
32981513,32971994,197388,0.22740379,-0.0063060205,0.4249829,0
33002503,32997439,197388,0.2286682,-0.0018421775,0.42468572,0
33026506,33020172,197388,0.22759551,-0.0030746174,0.4259446,0
33050488,33045527,197388,0.22656882,-0.001955748,0.42844018,0
33074503,33068224,197388,0.22325331,-0.0028261875,0.4282876,0
33098487,33093527,197388,0.22671077,-0.003038636,0.4227044,0
33122491,33116429,197388,0.22556256,-0.0041289716,0.4291469,0
33146488,33141465,197388,0.22539768,-0.00061455317,0.42358273,0
33170488,33164039,197388,0.22696796,-0.0014386801,0.42048764,0
33194499,33189528,197388,0.22948457,-2.2844528e-05,0.42852646,0
33218491,33212134,197388,0.2249821,0.0025434264,0.42647052,0
33239511,33235609,197388,0.22487468,0.0019943384,0.42856035,0
33266497,33259671,197388,0.22320658,0.006059224,0.42411977,0
33290497,33285537,197388,0.22064915,0.0016340148,0.42343074,0
33314504,33308223,197388,0.2221933,0.00811886,0.423167,0
33341511,33333753,197388,0.2233907,0.0037056273,0.42248452,0
33362504,33356460,197388,0.21823213,0.0030751429,0.42601472,0
33386496,33381569,197388,0.2240865,0.0069058496,0.42533964,0
33413514,33404544,197388,0.22048107,0.007291357,0.42377535,0
33434491,33429548,197388,0.21930286,0.012217312,0.4219805,0
33458500,33452263,197388,0.22015725,0.012800736,0.4254105,0
33482494,33477515,197388,0.21936965,0.009237584,0.4208182,0
33506497,33499849,197388,0.21762672,0.0098835975,0.42726856,0
33530504,33525499,197388,0.22335328,0.012914916,0.42454863,0
33554498,33548128,197388,0.21905002,0.005939028,0.42884058,0
33578497,33573503,197388,0.22107348,0.017965507,0.42604598,0
33602504,33596222,197388,0.22021718,0.009941535,0.42795032,0
33626487,33621494,197388,0.22121501,0.009543851,0.42867857,0
33650492,33644268,197388,0.21284872,0.012884868,0.42795983,0
33674503,33669499,197388,0.21692699,0.015931744,0.42858025,0
33701511,33692403,197388,0.22082394,0.011955893,0.4297099,0
33725510,33718855,197388,0.22116554,0.010336281,0.42659426,0
33749507,33742642,197388,0.21711853,0.013473373,0.42998362,0
33773511,33766421,197388,0.21913728,0.016832275,0.42525315,0
33797508,33790164,197388,0.22114915,0.013850581,0.42570192,0
33821499,33812274,197388,0.22191168,0.012863444,0.42794895,0
33845508,33838175,197388,0.2162019,0.013886524,0.4333594,0
33869508,33862758,197388,0.21885233,0.01298709,0.42914537,0
33893514,33884454,197388,0.2142324,0.01829258,0.42880952,0
33917518,33910346,197388,0.2194703,0.011504728,0.42871767,0
33941508,33934939,197388,0.21897392,0.013031751,0.4271688,0
33965502,33958760,197388,0.21809024,0.013903863,0.4316427,0
33989518,33982681,197388,0.21699783,0.018845674,0.42739052,0
34013517,34004491,197388,0.22003642,0.014162501,0.42950764,0
34037507,34030195,197388,0.21258202,0.009710964,0.42441022,0
34061502,34054224,197388,0.21836524,0.0129474355,0.43131852,0
34085511,34078517,197388,0.21157718,0.010566909,0.4237545,0
34109521,34100530,197388,0.21576151,0.014052752,0.43216327,0
34133503,34127182,197388,0.21639487,0.012341119,0.42840788,0
34157515,34150502,197388,0.21048486,0.010828143,0.42737454,0
34181517,34174161,197388,0.21145925,0.01620038,0.43621987,0
34205498,34198698,197388,0.21281514,0.00839239,0.42992157,0
34229509,34222049,197388,0.21740678,0.014961873,0.43268222,0
34253505,34246209,197388,0.2162852,0.0135298595,0.4324255,0
34277508,34270624,197388,0.21308255,0.008513894,0.4304263,0
34301502,34294119,197388,0.21087906,0.014660726,0.42864245,0
34325510,34316112,197388,0.21370776,0.010611768,0.43361777,0
34349519,34342465,197388,0.21155198,0.011536991,0.42813405,0
34373501,34365893,197388,0.21419454,0.008535879,0.4311322,0
34397505,34390492,197388,0.21596426,0.0138566755,0.4297443,0
34421511,34412129,197388,0.21054576,0.00817111,0.42901045,0
34445501,34438998,197388,0.21379825,0.015572825,0.42809537,0
34469517,34462213,197388,0.21540472,0.010950567,0.4311301,0
34493511,34486156,197388,0.2150566,0.010217579,0.43063796,0
34517515,34511027,197388,0.21193501,0.012889323,0.42885277,0
34541494,34532909,197388,0.21160275,0.013427466,0.43017387,0
34565502,34556978,197388,0.21323013,0.012664823,0.42948025,0
34589508,34583072,197388,0.21354797,0.008312545,0.4304242,0
34613503,34607184,197388,0.21559396,0.009682502,0.4279505,0
34637520,34631299,197388,0.21295005,0.011170749,0.42928848,0
34664510,34655839,197388,0.21319762,0.011362047,0.4295643,0
34688503,34679637,197388,0.21845023,0.013549574,0.43450993,0
34715504,34705781,197388,0.21052401,0.011863912,0.43237144,0
34736501,34727556,197388,0.20868954,0.0120437555,0.42961773,0
34760494,34752258,197388,0.20976345,0.005239947,0.43043005,0
34787511,34777313,197388,0.21172833,0.006735846,0.43250018,0
34817517,34804327,197388,0.2115722,0.013354248,0.4275552,0
34838488,34833199,197388,0.21362446,0.013773287,0.428167,0
34868502,34859566,197388,0.21296367,0.01203744,0.4300366,0
34889516,34883160,197388,0.22168988,0.009222768,0.42684993,0
34910485,34905208,197388,0.22794762,0.00825396,0.4245422,0
34937522,34931145,197388,0.22750282,0.014562439,0.4226858,0
34958498,34953092,197388,0.23368707,0.0084478455,0.42158467,0
34985519,34978989,197388,0.24076459,0.010517522,0.41436017,0
35009524,35003026,197388,0.24388069,0.008071596,0.41854632,0
35033512,35026901,197388,0.24380167,0.016641967,0.41357255,0
35057521,35050898,197388,0.2467793,0.0059260046,0.41019088,0
35078497,35072893,197388,0.24625133,0.010426082,0.40814313,0
35105516,35098925,197388,0.2564704,0.009925115,0.4114033,0
35129521,35122857,197388,0.2551086,0.008008265,0.4062423,0
35153509,35147099,197388,0.2549704,0.0113234185,0.40686226,0
35177512,35170911,197388,0.24918255,0.007778064,0.40982696,0
35201518,35194831,197388,0.25225815,0.00959973,0.40861732,0
35222499,35217120,197388,0.2507837,0.014931858,0.41153085,0
35249524,35242917,197388,0.24691948,0.018445104,0.41445124,0
35273534,35267033,197388,0.2440171,0.013232086,0.41647857,0
35294506,35289220,197388,0.23436452,0.019677173,0.41678232,0
35321518,35315031,197388,0.23081332,0.01621745,0.4224705,0
35345525,35339078,197388,0.22269237,0.01784404,0.42041147,0
35369517,35363123,197388,0.2187559,0.01182159,0.4296576,0
35390497,35385157,197388,0.21137835,0.016779533,0.4228238,0
35417533,35410952,197388,0.2071585,0.011984048,0.437428,0
35441509,35434800,197388,0.19764622,0.01517825,0.4367548,0
35465517,35458829,197388,0.19699988,0.009192727,0.43915433,0
35489499,35482805,197388,0.18742396,0.0058973944,0.44520944,0
35513506,35507052,197388,0.17654137,0.010759959,0.44223243,0
35537515,35531189,197388,0.1792382,0.0064657275,0.44471103,0
35561515,35555250,197388,0.17703879,0.007953517,0.45428562,0
35585518,35579328,197388,0.17694214,0.0048592384,0.45141202,0
35612526,35603887,197388,0.17161518,0.0076604686,0.45101,0
35636502,35627818,197388,0.17044714,0.007056281,0.44886565,0
35660498,35653574,197388,0.1749298,-0.00052448874,0.44461718,0
35684519,35675505,197388,0.1770013,0.0022751247,0.4509198,0
35720503,35705742,197388,0.17937294,0.0002732081,0.4447845,0
35747501,35737460,197388,0.1805644,0.004480195,0.44547075,0
35768491,35760117,197388,0.1816651,-0.0019119575,0.4439566,0
35792508,35784005,197388,0.18484741,0.002613861,0.44525838,0
35816502,35808547,197388,0.18838271,0.002004968,0.4455166,0
35840500,35831270,197388,0.18587008,-0.0012023351,0.44059026,0
35864504,35857514,197388,0.19180655,0.0018316989,0.44149536,0
35888504,35880232,197388,0.19103408,0.0043115504,0.43654263,0
35912511,35905615,197388,0.19085869,0.009292448,0.44308645,0
35936498,35927848,197388,0.18304771,0.010628557,0.4452759,0
35960494,35952190,197388,0.18492407,0.016706096,0.44618368,0
35984502,35977517,197388,0.17598026,0.019401139,0.44654632,0
36008502,36000274,197388,0.17461032,0.02342141,0.44590127,0
36029524,36023283,197388,0.17161113,0.031152878,0.44859898,0
36056495,36045914,197388,0.16905992,0.03515052,0.4426149,0
36095528,36077768,197388,0.16146347,0.042996913,0.45071614,0
36116511,36108350,197388,0.15649357,0.050618634,0.44911322,0
36143499,36134274,197388,0.15397547,0.05856047,0.45230266,0
36164522,36156601,197388,0.15221626,0.06956713,0.4534062,0
36188505,36180668,197388,0.14787519,0.070446536,0.45240408,0
36212517,36205103,197388,0.14893185,0.08723305,0.44994473,0
36236510,36229229,197388,0.14138561,0.09115505,0.44900286,0
36260508,36253688,197388,0.14407706,0.1004481,0.45162824,0
36287516,36278599,197388,0.1423882,0.1076147,0.44889724,0
36308502,36301554,197388,0.14459318,0.116579846,0.44579655,0
36332518,36325836,197388,0.14854214,0.11849591,0.44485426,0
36356514,36349817,197388,0.14841035,0.114993975,0.4420734,0
36380491,36373701,197388,0.15764871,0.12843284,0.43860477,0
