timestamp,xtime,event
47865445,65,82
47866442,11,85
47867480,112,80
47867593,29,83
47867624,13,86
47868439,13,81
47869449,637,82
47870087,73,84
47870439,160,80
47872453,42,81
47872496,31,83
47873464,180,80
47873645,57,82
47873704,213,86
47873918,27,85
47874444,15,84
47876443,166,80
47876610,41,81
47877446,64,82
47877511,30,83
47879444,111,80
47879556,14,84
47879571,13,86
47880450,19,81
47880471,10,85
47881442,987,34
47882432,165,80
47882599,1829,34
47884431,49,81
47884481,73,82
47884555,30,83
47884586,73,84
47885440,191,80
47885632,66,82
47885699,217,86
47887440,13,37
47887454,31,83
47887487,26,85
47888445,166,80
47888612,41,81
47889440,514,82
47889955,73,84
47891254,178,40
47891435,119,80
47891555,205,86
47891762,78,72
47892442,20,81
47892463,32,83
47892547,32,88
47893452,57,82
47894440,172,80
47894613,14,84
47894628,27,85
47895440,89,87
47896442,42,81
47897471,180,80
47897652,57,82
47897710,30,83
47897741,13,86
47899440,15,84
47900458,158,80
47900617,42,81
47901449,1979,34
47903431,150,80
47903582,846,34
47904431,20,81
47904452,9,82
47904462,29,83
47904492,73,84
47904566,205,86
47904772,27,85
47905438,59,82
47906451,159,80
47907440,32,83
47908439,49,81
47908489,10,85
47909440,197,80
47909638,505,82
47910144,72,84
47910217,222,86
47912465,158,80
47912624,40,81
47912665,32,83
47913454,66,82
47914439,15,84
47915440,157,80
47915598,14,86
47915613,26,85
47916452,12,81
47917439,64,82
47917504,30,83
47918442,172,80
47919424,15,84
47920439,42,81
47921442,193,80
47921636,2796,34
47924435,110,80
47924547,40,81
47924588,112,82
47924701,29,83
47924731,73,84
47924805,213,86
47925019,26,85
47925448,58,82
47927449,186,80
47927636,32,83
47927669,13,86
47928445,42,81
47929447,522,82
47929971,72,84
47930044,27,85
47930451,159,80
47932458,40,81
47932499,32,83
47933465,177,80
