timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping
38496797,-0.012561903,0.36525604,-0.067520596,3704,0,-1.0657365,-0.09505826,-10.0200815,3704,0
38500973,-0.012835032,0.3675396,-0.07230598,4176,0,-1.0658859,-0.11233555,-10.017313,4176,0
38505019,-0.010693053,0.3694194,-0.07013664,4046,0,-1.059474,-0.10664785,-10.035098,4046,0
38508758,-0.012351531,0.37036622,-0.06625562,3739,0,-1.0285599,-0.10477202,-10.062983,3739,0
38513202,-0.015196589,0.36928517,-0.06646412,4444,0,-1.0148884,-0.08883251,-10.0426445,4444,0
38516851,-0.014326812,0.37185004,-0.06787169,3649,0,-1.0097563,-0.05459122,-9.996127,3649,0
38520798,-0.01500733,0.37314236,-0.069637224,3947,0,-1.0067523,-0.098398976,-9.999357,3947,0
38524752,-0.014046115,0.37143013,-0.06874252,3954,0,-1.0184243,-0.12191898,-10.042586,3954,0
38528991,-0.015252971,0.3703835,-0.064940535,4239,0,-1.04114,-0.07997028,-10.028353,4239,0
38533310,-0.01366356,0.3696762,-0.06614535,4319,0,-1.0452011,-0.072822414,-10.021496,4319,0
38536796,-0.014844728,0.3692906,-0.069766186,3486,0,-1.0646884,-0.09492692,-10.055929,3486,0
38541018,-0.020328445,0.3665859,-0.066955805,4222,0,-1.0205367,-0.1031733,-10.048249,4222,0
38544819,-0.017658465,0.3633994,-0.06831791,3801,0,-0.99506253,-0.103370264,-10.042132,3801,0
38548797,-0.01613656,0.35808465,-0.07117642,3978,0,-1.0038038,-0.09747897,-10.050666,3978,0
38553619,-0.019193526,0.35167006,-0.06902667,4822,0,-0.9576025,-0.119879365,-10.047615,4822,0
38556860,-0.02036475,0.35143492,-0.067429066,3241,0,-0.9549163,-0.1133063,-10.051797,3241,0
38560797,-0.021686574,0.34830195,-0.06822064,3937,0,-0.94229114,-0.09362717,-10.045322,3937,0
38565076,-0.021269275,0.33652702,-0.06981714,4279,0,-0.97315645,-0.0843447,-10.0356455,4279,0
38568807,-0.021689573,0.32456696,-0.07194077,3731,0,-1.0225348,-0.07451002,-10.057743,3731,0
38573859,-0.024494465,0.31249222,-0.07022227,5052,0,-0.99648005,-0.07289251,-10.049382,5052,0
38577092,-0.024354855,0.30245644,-0.06810712,3233,0,-0.9773081,-0.10197444,-10.01771,3233,0
38580799,-0.022880388,0.292681,-0.068056606,3707,0,-0.9787811,-0.10359007,-10.014978,3707,0
38584840,-0.023600554,0.28085017,-0.06972256,4041,0,-0.9713765,-0.08300648,-10.058373,4041,0
38589020,-0.025299098,0.2705083,-0.07326648,4180,0,-0.94822186,-0.08160165,-10.075113,4180,0
38592833,-0.027418016,0.25862083,-0.074808516,3813,0,-0.96023655,-0.06120245,-10.061012,3813,0
38596788,-0.027576374,0.24368727,-0.07589567,3955,0,-0.9615993,-0.060077317,-10.07081,3955,0
38601112,-0.024271598,0.23146129,-0.0758969,4324,0,-0.9475281,-0.047893006,-10.029802,4324,0
38605338,-0.020729983,0.21741004,-0.07534497,4226,0,-0.9738379,-0.045499504,-10.02189,4226,0
38608791,-0.02173422,0.20086984,-0.075491026,3453,0,-0.9847896,-0.08160958,-10.073593,3453,0
38613091,-0.024224749,0.18491942,-0.075858794,4300,0,-0.95815873,-0.10755655,-10.076539,4300,0
38616798,-0.02108592,0.16717853,-0.071681604,3707,0,-0.9201262,-0.13603127,-10.024482,3707,0
38620795,-0.018983897,0.15382673,-0.071102664,3997,0,-0.9286558,-0.11799405,-9.976717,3997,0
38625740,-0.017489487,0.14537524,-0.07709148,4945,0,-0.9288126,-0.07363062,-9.98131,4945,0
38628797,-0.018544404,0.13251781,-0.07765512,3057,0,-0.913383,-0.10732292,-9.992897,3057,0
38632827,-0.018580718,0.11650808,-0.073961176,4030,0,-0.93394864,-0.11095537,-10.003774,4030,0
38637064,-0.015474573,0.10124646,-0.0742161,4237,0,-0.9435843,-0.09411842,-10.016069,4237,0
38640815,-0.013605935,0.08158327,-0.07493323,3751,0,-0.9261441,-0.108070314,-10.029047,3751,0
38645224,-0.012483877,0.06431191,-0.07378864,4409,0,-0.94049126,-0.11210525,-10.04603,4409,0
38649023,-0.017190082,0.04992026,-0.074374415,3799,0,-0.9055708,-0.10787519,-10.032107,3799,0
38652835,-0.014681516,0.03310768,-0.07233679,3812,0,-0.8899025,-0.09639814,-9.982632,3812,0
38657036,-0.007894386,0.018775225,-0.072493546,4201,0,-0.9059486,-0.114373714,-9.957999,4201,0
38661180,-0.007540769,0.006436463,-0.07491518,4144,0,-0.8775066,-0.12472482,-9.974814,4144,0
38664998,-0.011585666,-0.004654698,-0.073070854,3818,0,-0.8852023,-0.10491011,-10.004068,3818,0
38669939,-0.010747599,-0.016391477,-0.0741149,4941,0,-0.8716555,-0.09628849,-10.042201,4941,0
38677117,-0.009429686,-0.032775965,-0.07696555,7178,0,-0.8611765,-0.09655684,-10.028459,7178,0
38677750,-0.0132454755,-0.051724058,-0.076489024,633,0,-0.88870335,-0.081929594,-9.984139,633,0
38681760,-0.010810152,-0.06549694,-0.07396126,4010,0,-0.87568545,-0.08538015,-9.970354,4010,0
38686146,-0.0082740905,-0.07636769,-0.073782146,4386,0,-0.8579452,-0.11845451,-10.013218,4386,0
38690353,-0.008278723,-0.091281414,-0.0744454,4207,0,-0.84004414,-0.11804804,-10.001181,4207,0
38694089,-0.008206395,-0.10355743,-0.07084411,3736,0,-0.84298253,-0.096628144,-9.9905815,3736,0
38701216,-0.0062645813,-0.11355114,-0.06777522,7127,0,-0.8646906,-0.08245492,-10.0062,7127,0
38701965,-0.007063867,-0.12438444,-0.06678243,749,0,-0.8767303,-0.055743925,-9.996242,749,0
38706667,-0.0095828585,-0.13241597,-0.07200262,4702,0,-0.84524775,-0.06870758,-10.008693,4702,0
38710113,-0.007032206,-0.14109547,-0.074408844,3446,0,-0.8113054,-0.097695485,-10.015492,3446,0
38714124,-0.005882654,-0.15078059,-0.07224115,4011,0,-0.85475606,-0.10046988,-10.051694,4011,0
38721356,-0.006194959,-0.15840195,-0.076620206,7232,0,-0.8416149,-0.07998803,-10.056663,7232,0
38722182,-0.0048078783,-0.16212344,-0.07511212,826,0,-0.79910475,-0.07210989,-10.024626,826,0
38726684,-0.0031775257,-0.16374953,-0.06941398,4502,0,-0.79961574,-0.08789209,-10.029107,4502,0
38730337,-0.0030088075,-0.16629103,-0.068947434,3653,0,-0.8222931,-0.1037554,-10.030285,3653,0
38734343,-0.0024639014,-0.1714093,-0.072755024,4006,0,-0.8457502,-0.111748785,-10.010289,4006,0
38738298,-0.0021123705,-0.17627586,-0.07369829,3955,0,-0.8125193,-0.10412138,-10.064756,3955,0
38742178,-0.0030342708,-0.17871921,-0.072859414,3880,0,-0.7746197,-0.13187829,-10.103231,3880,0
38749076,-0.0044184597,-0.184315,-0.07400817,6898,0,-0.7879211,-0.121294744,-10.059803,6898,0
38750633,-0.0026955714,-0.19025572,-0.075466864,1557,0,-0.77979064,-0.09743038,-10.020592,1557,0
38754829,0.0007318484,-0.19251642,-0.07556074,4196,0,-0.7744903,-0.112383455,-10.00144,4196,0
38758128,0.0034552554,-0.19440071,-0.07647039,3299,0,-0.8085144,-0.11343883,-10.035765,3299,0
38762136,0.0067007467,-0.19926298,-0.078991376,4008,0,-0.7948632,-0.09077121,-10.063702,4008,0
38769171,0.0025246625,-0.2027473,-0.079410605,7035,0,-0.78213096,-0.06870371,-10.081951,7035,0
38770118,0.0017885077,-0.20810783,-0.080347136,947,0,-0.79271793,-0.05862772,-10.064251,947,0
38774326,0.0073396754,-0.2154272,-0.08076464,4208,0,-0.7776413,-0.08702314,-10.033852,4208,0
38778178,0.006926598,-0.22130926,-0.080155306,3852,0,-0.76973504,-0.11729938,-10.045958,3852,0
38781973,0.0056159915,-0.22722608,-0.079277,3795,0,-0.7718551,-0.07978925,-10.059727,3795,0
38789021,0.009030995,-0.23367238,-0.08186286,7048,0,-0.73682284,-0.07530655,-10.0328245,7048,0
38790247,0.0077662086,-0.24127358,-0.08435495,1226,0,-0.74716365,-0.10123704,-10.000557,1226,0
38794754,0.0029986477,-0.2506745,-0.08618766,4507,0,-0.79295945,-0.08819005,-9.986141,4507,0
38798250,0.001484778,-0.25927413,-0.087629706,3496,0,-0.7801174,-0.08174864,-10.020626,3496,0
38802248,0.0012443681,-0.26077992,-0.087132916,3998,0,-0.7573613,-0.09048115,-10.062119,3998,0
38809078,0.0012403517,-0.2628646,-0.088273294,6830,0,-0.76955724,-0.09714995,-10.029596,6830,0
38810209,0.0023595246,-0.2688255,-0.08792391,1131,0,-0.7842743,-0.081874184,-10.038632,1131,0
38814750,0.0022099055,-0.274978,-0.0829997,4541,0,-0.7592828,-0.057100613,-10.030542,4541,0
38818613,-0.0010807479,-0.27834657,-0.08201511,3863,0,-0.7546329,-0.10025787,-9.991756,3863,0
38822768,-0.0015757377,-0.2824671,-0.08490606,4155,0,-0.76283526,-0.12578002,-9.989216,4155,0
38826763,-0.0033836793,-0.288467,-0.083359025,3995,0,-0.74021184,-0.08685336,-10.0033455,3995,0
38830550,-0.008028027,-0.2918178,-0.08292985,3787,0,-0.71169937,-0.080980375,-10.015783,3787,0
38836947,-0.011158061,-0.29507694,-0.08244188,6397,0,-0.7126733,-0.048059266,-10.023891,6397,0
38838631,-0.012780252,-0.29911098,-0.08044905,1684,0,-0.712255,-0.05237127,-10.033459,1684,0
38842848,-0.013116774,-0.30336824,-0.08002223,4217,0,-0.7359139,-0.08756836,-10.03671,4217,0
38846738,-0.014049229,-0.3025882,-0.07924825,3890,0,-0.7628199,-0.08790724,-10.055447,3890,0
38850791,-0.015861075,-0.29942214,-0.08068572,4053,0,-0.735307,-0.098622516,-10.058555,4053,0
38854755,-0.014063903,-0.30108654,-0.08254374,3964,0,-0.7082969,-0.09744291,-10.053818,3964,0
38858741,-0.0109158,-0.30090824,-0.08351625,3986,0,-0.704805,-0.10145745,-10.052783,3986,0
38865615,-0.0116128465,-0.30147877,-0.08384252,6874,0,-0.6747904,-0.08618188,-10.087147,6874,0
38867121,-0.01412447,-0.30509144,-0.08733297,1506,0,-0.66722554,-0.0939526,-10.093478,1506,0
38870824,-0.010786742,-0.30271628,-0.09117458,3703,0,-0.6898278,-0.1342834,-10.059019,3703,0
38874637,-0.005532853,-0.30016395,-0.093269296,3813,0,-0.6708349,-0.11016686,-10.05658,3813,0
38878790,-0.0054004267,-0.29827267,-0.09216366,4153,0,-0.7134435,-0.08339946,-10.066296,4153,0
38884920,-0.004168648,-0.2934414,-0.08816577,6130,0,-0.717454,-0.11224194,-10.04323,6130,0
38886627,-0.0038769762,-0.28944886,-0.08997168,1707,0,-0.65948206,-0.115569055,-10.030655,1707,0
38890527,-0.0013181312,-0.28489026,-0.09330359,3900,0,-0.6689521,-0.116445735,-10.062723,3900,0
38894811,0.003966623,-0.28294182,-0.09590538,4284,0,-0.6734498,-0.0847986,-10.05697,4284,0
38898660,0.004906276,-0.28319743,-0.09979886,3849,0,-0.6737347,-0.05430819,-10.0655365,3849,0
38905137,0.005512408,-0.27972087,-0.09798787,6477,0,-0.6854478,-0.08796325,-10.053619,6477,0
38906958,0.004632244,-0.2750238,-0.09735562,1821,0,-0.67632306,-0.090383604,-10.013838,1821,0
38910847,0.001612524,-0.271452,-0.1000138,3889,0,-0.688625,-0.07667474,-10.019974,3889,0
38915083,0.004718774,-0.26861623,-0.09930081,4236,0,-0.67209244,-0.08950215,-10.026583,4236,0
38918753,0.0054210946,-0.2615757,-0.10197074,3670,0,-0.62998796,-0.07985117,-10.020572,3670,0
38923020,0.0032848748,-0.2531125,-0.10057376,4267,0,-0.6558093,-0.091350324,-10.03428,4267,0
38926812,0.0013858634,-0.25023702,-0.09632333,3792,0,-0.6773025,-0.10841836,-10.01815,3792,0
38930769,-0.0021922318,-0.24717604,-0.098719016,3957,0,-0.6422734,-0.08475074,-10.01403,3957,0
38937652,-0.0014449212,-0.24227934,-0.10137275,6883,0,-0.6042783,-0.108286135,-10.017786,6883,0
38939018,-0.0023488805,-0.23717074,-0.102601014,1366,0,-0.6320151,-0.107404634,-10.01635,1366,0
38942829,-0.0007236312,-0.23379707,-0.10322471,3811,0,-0.65023565,-0.11419059,-10.003786,3811,0
38947057,-0.0010602733,-0.22916278,-0.10156119,4228,0,-0.6096226,-0.098382175,-9.977196,4228,0
38951129,-0.003477682,-0.22416514,-0.10056541,4072,0,-0.61902773,-0.061267752,-10.030783,4072,0
38956827,-0.0019516293,-0.22394045,-0.09847695,5698,0,-0.65138286,-0.103274696,-10.057486,5698,0
38958658,-0.0062526884,-0.21976295,-0.099778116,1831,0,-0.63617647,-0.114610866,-10.004653,1831,0
38962775,-0.010872783,-0.21393582,-0.09868476,4117,0,-0.61941653,-0.106259644,-9.95977,4117,0
38966795,-0.008786553,-0.20889708,-0.09564523,4020,0,-0.6324288,-0.10438387,-9.948584,4020,0
38970787,-0.009615511,-0.20340627,-0.09967585,3992,0,-0.62453115,-0.094332874,-9.975766,3992,0
38975131,-0.011076397,-0.19920579,-0.100148596,4344,0,-0.6223582,-0.07208229,-9.972054,4344,0
38978696,-0.008376285,-0.19395743,-0.10037026,3565,0,-0.64298904,-0.07530171,-9.951899,3565,0
38985698,-0.008472555,-0.19430417,-0.102055386,7002,0,-0.6233474,-0.082189426,-9.952148,7002,0
38986995,-0.010067531,-0.19380999,-0.09725229,1297,0,-0.60711104,-0.106317446,-9.949061,1297,0
38990818,-0.009243279,-0.18477981,-0.09540308,3823,0,-0.6074007,-0.10566118,-9.968945,3823,0
38994654,-0.009518517,-0.17839299,-0.09876268,3836,0,-0.611833,-0.053857192,-9.988548,3836,0
38998693,-0.009093116,-0.17399208,-0.095794,4039,0,-0.62103254,-0.05077112,-9.995036,4039,0
39002802,-0.010450239,-0.16569518,-0.09735546,4109,0,-0.5863535,-0.074917674,-9.990086,4109,0
39006652,-0.0069583966,-0.15892354,-0.09840641,3850,0,-0.5720039,-0.09989506,-9.997431,3850,0
39010792,-0.0015850569,-0.15572256,-0.09714922,4140,0,-0.58566296,-0.10295656,-9.998354,4140,0
39014752,-0.002261408,-0.1527894,-0.10040071,3960,0,-0.6140237,-0.07773004,-9.96744,3960,0
39018829,-0.00287545,-0.14816387,-0.10276751,4077,0,-0.6335611,-0.09847553,-9.962021,4077,0
39025109,-0.002767179,-0.14410916,-0.10205875,6280,0,-0.6270535,-0.09085876,-9.989347,6280,0
39026801,-0.003384409,-0.13782735,-0.099752665,1692,0,-0.63243055,-0.069383025,-9.969271,1692,0
39030829,-0.0034846873,-0.1314943,-0.10301006,4028,0,-0.602223,-0.100618675,-9.952059,4028,0
39034996,-0.00034724307,-0.12727432,-0.106413394,4167,0,-0.5771612,-0.09381005,-9.968419,4167,0
39038798,0.00030865078,-0.12706167,-0.10492247,3802,0,-0.5890057,-0.083632305,-9.968866,3802,0
39045608,0.00056627713,-0.12344394,-0.10144721,6810,0,-0.59093654,-0.07276852,-9.947329,6810,0
39047008,-0.00045930006,-0.11780957,-0.09914541,1400,0,-0.57789236,-0.058876373,-9.938162,1400,0
39050811,-0.0007900004,-0.11663335,-0.100588925,3803,0,-0.5551182,-0.0604349,-9.948466,3803,0
39054970,-0.00010883756,-0.113411024,-0.10492499,4159,0,-0.5614301,-0.082768485,-9.944065,4159,0
39059040,-0.0006456243,-0.10811829,-0.10515503,4070,0,-0.56505305,-0.10165253,-9.936206,4070,0
39064832,-0.0010773571,-0.10319408,-0.10594723,5792,0,-0.5552391,-0.10530029,-9.901902,5792,0
39067093,-0.0024902618,-0.10183574,-0.105608515,2261,0,-0.5885343,-0.08089632,-9.88578,2261,0
39071044,-0.0023714025,-0.09945368,-0.10121897,3951,0,-0.6089259,-0.055099055,-9.924589,3951,0
39074942,-0.00012489712,-0.09631574,-0.10397745,3898,0,-0.58745825,-0.08069337,-9.950038,3898,0
39078833,0.0010782332,-0.09439468,-0.10709689,3891,0,-0.56024873,-0.07852393,-9.941321,3891,0
39082931,-0.0023322066,-0.09211991,-0.10424927,4098,0,-0.5757685,-0.037022024,-9.910675,4098,0
39086940,-0.0025123635,-0.08950678,-0.101623856,4009,0,-0.543034,-0.07013813,-9.879688,4009,0
39091023,-0.0012305828,-0.08830929,-0.09972175,4083,0,-0.52838373,-0.09829958,-9.8816,4083,0
39097228,-0.0019104324,-0.08909014,-0.10070281,6205,0,-0.5670592,-0.07083611,-9.899284,6205,0
39098983,0.0001622443,-0.08468112,-0.103864655,1755,0,-0.5393073,-0.08776046,-9.90815,1755,0
39103084,0.00015572195,-0.081710435,-0.1019641,4101,0,-0.5405234,-0.10932402,-9.899127,4101,0
39107177,-0.0011094305,-0.07969591,-0.101175785,4093,0,-0.5564774,-0.09974371,-9.882366,4093,0
39110964,-0.0015799138,-0.07916666,-0.10350433,3787,0,-0.5466654,-0.095398456,-9.893244,3787,0
39117688,-0.0011899953,-0.08115969,-0.10208096,6724,0,-0.56798637,-0.089509375,-9.872444,6724,0
39119119,-0.0024935661,-0.0789282,-0.09937348,1431,0,-0.572414,-0.07891498,-9.852478,1431,0
39123165,-0.0060840063,-0.07726887,-0.10172973,4046,0,-0.548254,-0.1086859,-9.84654,4046,0
39126990,-0.0030054795,-0.07685138,-0.10091427,3825,0,-0.560172,-0.115250036,-9.835392,3825,0
39130976,0.00048524444,-0.0777696,-0.0952726,3986,0,-0.5550684,-0.085592456,-9.878536,3986,0
39135006,-0.0052315695,-0.07503942,-0.092550404,4030,0,-0.5248917,-0.075663805,-9.919725,4030,0
39139026,-0.009893544,-0.07275404,-0.0888519,4020,0,-0.51913035,-0.06318097,-9.908847,4020,0
39145308,-0.007532808,-0.07354263,-0.08868771,6282,0,-0.54768616,-0.06760138,-9.911835,6282,0
39147127,-0.007923056,-0.07551996,-0.08924116,1819,0,-0.56512713,-0.08270889,-9.927482,1819,0
39151164,-0.011947507,-0.07439502,-0.08424879,4037,0,-0.55741054,-0.090130486,-9.877724,4037,0
39155119,-0.013341612,-0.07367204,-0.08026902,3955,0,-0.5576263,-0.08665664,-9.872886,3955,0
39159135,-0.01275709,-0.07567879,-0.07812551,4016,0,-0.5721959,-0.09773065,-9.881262,4016,0
39165613,-0.014248909,-0.07313931,-0.07603663,6478,0,-0.57431304,-0.10164732,-9.868242,6478,0
39167117,-0.015793473,-0.07288708,-0.074428655,1504,0,-0.52782947,-0.08364758,-9.870134,1504,0
39171055,-0.01582984,-0.07501701,-0.06917227,3938,0,-0.49162567,-0.06238984,-9.861918,3938,0
39175109,-0.019893058,-0.07556404,-0.06279729,4054,0,-0.51288885,-0.07364621,-9.867371,4054,0
39178978,-0.02287681,-0.07765998,-0.059020486,3869,0,-0.50550276,-0.109148666,-9.844627,3869,0
39182993,-0.022420993,-0.07870658,-0.05590756,4015,0,-0.49171102,-0.095858306,-9.807934,4015,0
39186999,-0.021315891,-0.07727279,-0.05053164,4006,0,-0.49975505,-0.06646553,-9.807214,4006,0
39190805,-0.022419862,-0.08134402,-0.04924699,3806,0,-0.4863024,-0.07232729,-9.8186455,3806,0
39194826,-0.02237987,-0.082758084,-0.046877954,4021,0,-0.5040139,-0.09200013,-9.809092,4021,0
39198691,-0.022211552,-0.07926898,-0.044090483,3865,0,-0.5241145,-0.09881301,-9.822159,3865,0
39202853,-0.02373447,-0.08158933,-0.042145226,4162,0,-0.51838493,-0.08295339,-9.822079,4162,0
39208827,-0.023210714,-0.08316956,-0.040870216,5974,0,-0.50723416,-0.04992088,-9.939202,5974,0
39210623,-0.018866567,-0.0827861,-0.04715712,1796,0,-0.5155237,-0.042916246,-10.138723,1796,0
39214748,-0.0055533857,-0.083827764,-0.0574915,4125,0,-0.49914813,-0.04198631,-10.258974,4125,0
39218721,0.006442699,-0.086635984,-0.068972856,3973,0,-0.4737991,-0.05448741,-10.371889,3973,0
39222796,0.0118372375,-0.0843895,-0.07928499,4075,0,-0.49220186,-0.08309665,-10.45541,4075,0
39229076,0.021699842,-0.08251102,-0.0990765,6280,0,-0.4927097,-0.10885306,-10.510244,6280,0
39230801,0.0352799,-0.08348491,-0.11957944,1725,0,-0.4933642,-0.09904828,-10.525868,1725,0
39234840,0.04790585,-0.07980983,-0.13450256,4039,0,-0.49877533,-0.06414656,-10.502425,4039,0
39238572,0.059809506,-0.07840063,-0.15597124,3732,0,-0.4783641,-0.056698956,-10.527475,3732,0
39242737,0.06907478,-0.07452901,-0.18070725,4165,0,-0.4832048,-0.06385532,-10.563629,4165,0
39249754,0.07586413,-0.07288251,-0.20439057,7017,0,-0.5049114,-0.09539838,-10.543969,7017,0
39250630,0.08630451,-0.07064898,-0.23016886,876,0,-0.501241,-0.06979581,-10.559164,876,0
39254800,0.09442715,-0.06899904,-0.2545299,4170,0,-0.51489204,-0.07105657,-10.578541,4170,0
39258630,0.09622736,-0.071968995,-0.277062,3830,0,-0.49256897,-0.11929833,-10.586466,3830,0
39263030,0.095081694,-0.07293725,-0.2996789,4400,0,-0.49769476,-0.10730465,-10.631075,4400,0
39266740,0.08810174,-0.075614154,-0.32279646,3710,0,-0.4891129,-0.09718216,-10.622145,3710,0
39270594,0.08169122,-0.07878138,-0.3464531,3854,0,-0.43247813,-0.091155976,-10.605797,3854,0
39277112,0.0722789,-0.0823236,-0.37086776,6518,0,-0.45335066,-0.11886701,-10.663561,6518,0
39278676,0.055686127,-0.08100825,-0.39348403,1564,0,-0.4822349,-0.13131785,-10.681799,1564,0
39282804,0.03837562,-0.07722955,-0.41358534,4128,0,-0.4796094,-0.09660443,-10.655772,4128,0
39286620,0.018020634,-0.08045473,-0.43685606,3816,0,-0.46552914,-0.082938656,-10.638945,3816,0
39290681,-0.0007353352,-0.08436354,-0.46067223,4061,0,-0.44799036,-0.09399988,-10.650358,4061,0
39297812,-0.02072543,-0.08314169,-0.48305175,7131,0,-0.46068773,-0.08786501,-10.675415,7131,0
39298709,-0.045722947,-0.08208738,-0.50472206,897,0,-0.4958549,-0.06185553,-10.675379,897,0
39302824,-0.069260016,-0.08174859,-0.5291458,4115,0,-0.512368,-0.044549115,-10.663288,4115,0
39306628,-0.093327284,-0.08079664,-0.5502055,3804,0,-0.5146203,-0.062148076,-10.65616,3804,0
39310792,-0.118407734,-0.081814475,-0.56586367,4164,0,-0.5120549,-0.07836893,-10.65606,4164,0
39316799,-0.14466117,-0.082895294,-0.5869442,6007,0,-0.46987483,-0.07671663,-10.65939,6007,0
39318631,-0.1688363,-0.083202705,-0.6065136,1832,0,-0.44535035,-0.06769392,-10.686909,1832,0
39322718,-0.18631108,-0.08116949,-0.62290376,4087,0,-0.47351688,-0.08746703,-10.70548,4087,0
39326950,-0.2045026,-0.07621137,-0.64274967,4232,0,-0.47042403,-0.09390873,-10.697262,4232,0
39330725,-0.22455433,-0.07453134,-0.6607304,3775,0,-0.44106615,-0.058493584,-10.702692,3775,0
39334708,-0.23963599,-0.071741536,-0.67774224,3983,0,-0.4545588,-0.04456322,-10.677902,3983,0
39338748,-0.2514765,-0.0683284,-0.6931135,4040,0,-0.49559864,-0.08862939,-10.6658,4040,0
39342668,-0.26564413,-0.069553755,-0.7094572,3920,0,-0.5014242,-0.13245392,-10.714096,3920,0
39349094,-0.27319708,-0.07001548,-0.72303617,6426,0,-0.47962192,-0.113018304,-10.722761,6426,0
39350804,-0.279643,-0.0629707,-0.73618764,1710,0,-0.46880352,-0.109808646,-10.683639,1710,0
39355079,-0.2894589,-0.05694402,-0.75104797,4275,0,-0.4716756,-0.081982166,-10.66873,4275,0
39358623,-0.29497308,-0.052505586,-0.763886,3544,0,-0.43916696,-0.060622167,-10.653223,3544,0
39363081,-0.2993052,-0.04703983,-0.77710265,4458,0,-0.4100323,-0.081941396,-10.63616,4458,0
39369696,-0.3074185,-0.045696817,-0.7888998,6615,0,-0.41754484,-0.084882855,-10.650528,6615,0
39370633,-0.3155191,-0.039992627,-0.801503,937,0,-0.427527,-0.077266455,-10.622424,937,0
39375521,-0.3226765,-0.037402652,-0.81459635,4888,0,-0.4157574,-0.07019881,-10.586446,4888,0
39378805,-0.32658866,-0.036188617,-0.8246564,3284,0,-0.4268863,-0.07978882,-10.567539,3284,0
39382682,-0.32983574,-0.02939407,-0.8300817,3877,0,-0.3697767,-0.08697328,-10.570136,3877,0
39386710,-0.3372825,-0.021870874,-0.8397266,4028,0,-0.34023938,-0.09915222,-10.560875,4028,0
39390626,-0.341919,-0.013224516,-0.85101897,3916,0,-0.39931756,-0.09790262,-10.5519495,3916,0
39395099,-0.34993967,-0.006383714,-0.8604271,4473,0,-0.3791437,-0.07850891,-10.564152,4473,0
39400925,-0.3580536,-0.0019628415,-0.8694224,5826,0,-0.38181955,-0.075881705,-10.547071,5826,0
39402677,-0.36526427,-0.0018056786,-0.8743592,1752,0,-0.4041093,-0.10472633,-10.503263,1752,0
39406629,-0.37575305,-0.0025406596,-0.88233626,3952,0,-0.39217043,-0.11050471,-10.467472,3952,0
39410769,-0.3835499,-0.004437225,-0.88951385,4140,0,-0.40616024,-0.083701566,-10.468904,4140,0
39414739,-0.38995707,-0.0033192118,-0.8940969,3970,0,-0.42326915,-0.06999713,-10.4468775,3970,0
39421198,-0.3975838,0.0053113243,-0.9016477,6459,0,-0.41174272,-0.085873485,-10.413206,6459,0
39422844,-0.40981504,0.013292818,-0.909397,1646,0,-0.39842814,-0.09965759,-10.400515,1646,0
39426719,-0.41933408,0.019536242,-0.9150139,3875,0,-0.38604546,-0.10298778,-10.38369,3875,0
39430816,-0.42271307,0.022547508,-0.9166409,4097,0,-0.37830228,-0.12844549,-10.358837,4097,0
39434766,-0.43371224,0.02600174,-0.92004436,3950,0,-0.3864051,-0.11542378,-10.354633,3950,0
39441994,-0.4445135,0.02937233,-0.9237772,7228,0,-0.39854142,-0.113830954,-10.328464,7228,0
39442733,-0.45004103,0.024974441,-0.9279859,739,0,-0.39899027,-0.10392819,-10.302514,739,0
39447042,-0.45993897,0.02407456,-0.93518543,4309,0,-0.40436837,-0.07481615,-10.3181925,4309,0
39450707,-0.4702073,0.026090736,-0.93959165,3665,0,-0.3983397,-0.08207697,-10.316397,3665,0
39454703,-0.4747466,0.02693155,-0.94317245,3996,0,-0.35653114,-0.12066112,-10.29146,3996,0
39458733,-0.47826573,0.03204222,-0.9440679,4030,0,-0.38778877,-0.1139816,-10.28764,4030,0
39463019,-0.47988096,0.041955024,-0.94526136,4286,0,-0.39652592,-0.12223292,-10.2969675,4286,0
39469120,-0.4800752,0.048335686,-0.947783,6101,0,-0.37380126,-0.1352507,-10.277538,6101,0
39470805,-0.48129,0.05009892,-0.9467806,1685,0,-0.40543407,-0.09499166,-10.246929,1685,0
39474837,-0.48391613,0.05097342,-0.94751126,4032,0,-0.39936492,-0.067793556,-10.229229,4032,0
39478954,-0.48393834,0.046423968,-0.95486397,4117,0,-0.3861029,-0.045724913,-10.242856,4117,0
39482782,-0.47619632,0.04234677,-0.95892346,3828,0,-0.38421625,-0.056469783,-10.20944,3828,0
39489726,-0.4753069,0.0401354,-0.9587661,6944,0,-0.37628657,-0.091978475,-10.172365,6944,0
39490632,-0.47265697,0.038248993,-0.95770913,906,0,-0.3653992,-0.11061214,-10.187418,906,0
39494967,-0.46805367,0.039060343,-0.9599943,4335,0,-0.3441364,-0.08734344,-10.190574,4335,0
39498656,-0.4694107,0.046562243,-0.9627144,3689,0,-0.3664763,-0.09910843,-10.180617,3689,0
39502666,-0.4665298,0.056479998,-0.9583828,4010,0,-0.4041167,-0.11430124,-10.166487,4010,0
39509028,-0.46330342,0.059345536,-0.9592839,6362,0,-0.37702644,-0.12251324,-10.158202,6362,0
